sale_id,sale_date,quantity,discount_applied,payment_method ,discount_percent,product_name,brand_name,category,price,customer_name,city,gender,total_revenue,gross_revenue,discount_value
1141,2024-03-23,1,No,Card,0.0,Organic Rosemary Mint Hair Oil,Beauty Kitchen,Hair Care,24.32,Rares Pop,Cluj-Napoca,Male,24.32,24.32,0.0
1142,2024-03-23,2,No,Card,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Giulia Conti,Milan,Female,37.9,37.9,0.0
1143,2024-03-23,3,No,Card,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Yannis Economou,Thessaloniki,Male,158.55,158.55,0.0
1144,2024-03-23,3,Yes,Cash,0.02,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Beatrice Moretti,Milan,Female,66.15,67.5,1.35
1145,2024-03-23,3,No,Card,0.0,Hydrating Mist Toner,Trilogy,"Toners, Mists & Toning Products",15.97,Cristina Rusu,Chisinau,Female,47.91,47.91,0.0
1146,2024-03-24,3,No,Online,0.0,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Giulia Conti,Milan,Female,67.5,67.5,0.0
1147,2024-03-24,3,No,Cash,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Zofia Lewandowska,Krakow,Female,65.46,65.46,0.0
1148,2024-03-24,1,No,Online,0.0,Sea Ceramide Toning Mist,Fitglow Beauty,"Toners, Mists & Toning Products",26.95,Cristina Rusu,Chisinau,Female,26.95,26.95,0.0
1149,2024-03-24,2,No,Card,0.0,Shea Hand Cream,L'Occitane,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",14.4,Lejla Brkic,Sarajevo,Female,28.8,28.8,0.0
1150,2024-03-24,2,No,Online,0.0,Organic Lip Balm,Dr Bronner's,Eye & Lip Care / Specialized Areas,12.0,Leona Peric,Split,Female,24.0,24.0,0.0
1151,2024-03-24,3,No,Cash,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Arta Leka,Tirana,Female,56.85,56.85,0.0
1152,2024-03-24,1,No,Card,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Piotr Zielinski,Krakow,Male,21.82,21.82,0.0
1153,2024-03-24,2,No,Online,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Elena Ivanova,Sofia,Female,25.68,25.68,0.0
1154,2024-03-24,3,No,Cash,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Jelena Jovic,Zagreb,Female,104.85,104.85,0.0
1155,2024-03-24,2,No,Online,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Kristina Basic,Zagreb,Female,61.78,61.78,0.0
1156,2024-03-24,2,Yes,Cash,0.04,Natural Moisturizing Factors + HA,The Ordinary,Moisturizers & Creams,13.6,Ivana Jokic,Novi Sad,Female,26.11,27.2,1.09
1157,2024-03-24,2,No,Online,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Monica Petrescu,Bucharest,Female,61.8,61.8,0.0
1158,2024-03-24,3,No,Cash,0.0,Facial Oil Vitamin Cocktail,Mossa,"Serums, Face Oils & Targeted Treatments",11.6,Derya Yildiz,Istanbul,Female,34.8,34.8,0.0
1159,2024-03-25,3,No,Cash,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Eva Zupanc,Ljubljana,Female,44.4,44.4,0.0
1160,2024-03-25,3,No,Card,0.0,Lip Balm Lavender,Alteya Organics,Eye & Lip Care / Specialized Areas,10.94,Vesa Reka,Tirana,Female,32.82,32.82,0.0
1161,2024-03-25,2,Yes,Online,0.1,Saccharomyces Ferment 30% Milky Toner,The Ordinary,"Toners, Mists & Toning Products",14.0,Jan Dolezal,Prague,Male,25.2,28.0,2.8
1162,2024-03-25,2,No,Cash,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Maja Hrastnik,Ljubljana,Female,61.8,61.8,0.0
1163,2024-03-25,3,No,Cash,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Giannis Dimitriou,Thessaloniki,Male,125.55,125.55,0.0
1164,2024-03-25,3,No,Online,0.0,Renewing Face Oil,ACO Face,"Serums, Face Oils & Targeted Treatments",20.9,Monica Petrescu,Bucharest,Female,62.7,62.7,0.0
1165,2024-03-25,1,No,Card,0.0,Moisturising Cream,MUJI,Moisturizers & Creams,33.95,Roxana Stan,Cluj-Napoca,Female,33.95,33.95,0.0
1166,2024-03-25,3,No,Cash,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Elena Ivanova,Sofia,Female,56.85,56.85,0.0
1167,2024-03-25,3,Yes,Card,0.07,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Radoslav Marinov,Sofia,Male,97.51,104.85,7.34
1168,2024-03-25,2,Yes,Cash,0.05,Skincare Glow Up Nail & Cuticle Oil,OPI Nature Strong,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",31.95,Lea Baumann,Zurich,Female,60.7,63.9,3.2
1169,2024-03-25,1,No,Cash,0.0,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Adam Varga,Bratislava,Male,22.5,22.5,0.0
1170,2024-03-25,1,No,Cash,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Eva Zupanc,Ljubljana,Female,31.95,31.95,0.0
1171,2024-03-25,3,No,Cash,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Beatrice Moretti,Milan,Female,65.7,65.7,0.0
1172,2024-03-25,1,No,Online,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Chiara Bianchi,Florence,Female,52.85,52.85,0.0
1173,2024-03-25,3,No,Online,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Tanja Milic,Novi Sad,Female,65.7,65.7,0.0
1174,2024-03-26,1,No,Card,0.0,Deep Exfoliating Mask,Dr Sebagh,"Masks, Exfoliants & Facial Treatments",40.23,Sarah Vogt,Zurich,Female,40.23,40.23,0.0
1175,2024-03-26,3,Yes,Card,0.04,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Catalin Pintea,Cluj-Napoca,Male,63.07,65.7,2.63
1176,2024-03-26,2,No,Card,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Roxana Stan,Cluj-Napoca,Female,43.8,43.8,0.0
1177,2024-03-26,2,No,Card,0.0,Renewing Face Oil,ACO Face,"Serums, Face Oils & Targeted Treatments",20.9,Tamara Pavlovic,Belgrade,Female,41.8,41.8,0.0
1178,2024-03-26,3,No,Card,0.0,Sea Ceramide Toning Mist,Fitglow Beauty,"Toners, Mists & Toning Products",26.95,Denis Popa,Chisinau,Male,80.85,80.85,0.0
1179,2024-03-26,1,No,Cash,0.0,Pumpkin Powerhouse Resurfacing & Exfoliating Enzyme Mask,Bliss,"Masks, Exfoliants & Facial Treatments",42.77,Noah Frei,Zurich,Male,42.77,42.77,0.0
1180,2024-03-26,1,No,Card,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Milena Petkova,Skopje,Female,26.99,26.99,0.0
1181,2024-03-26,2,No,Cash,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Vesa Reka,Tirana,Female,83.7,83.7,0.0
1182,2024-03-26,2,No,Card,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Ana Maric,Zagreb,Female,69.9,69.9,0.0
1183,2024-03-26,3,No,Online,0.0,Light Work Cleansing Oil,Pai Skincare,Cleansers & Face Washes,26.99,Georgi Dimitrov,Sofia,Male,80.97,80.97,0.0
1184,2024-03-26,3,No,Cash,0.0,Divine Face Oil Rosehip & Avocado,Antipodes,"Serums, Face Oils & Targeted Treatments",17.95,Andrea Vitale,Milan,Male,53.85,53.85,0.0
1185,2024-03-26,1,No,Card,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Tamara Pavlovic,Belgrade,Female,21.82,21.82,0.0
1186,2024-03-26,3,No,Online,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Erion Hoxha,Tirana,Male,125.55,125.55,0.0
1187,2024-03-26,1,No,Card,0.0,Scalp Treatment Tea Tree Shampoo,Avalon Organics,Hair Care,21.11,Vesela Georgieva,Plovdiv,Female,21.11,21.11,0.0
1188,2024-03-27,3,No,Card,0.0,Shea Hand Cream,L'Occitane,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",14.4,Martina Gallo,Florence,Female,43.2,43.2,0.0
1189,2024-03-27,2,Yes,Cash,0.09,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Weronika Lipinska,Krakow,Female,42.68,46.9,4.22
1190,2024-03-27,1,No,Online,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Riccardo Leone,Florence,Male,31.95,31.95,0.0
1191,2024-03-27,2,Yes,Online,0.04,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Elisa Romano,Milan,Female,57.1,59.48,2.38
1192,2024-03-27,1,No,Online,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Ilir Deda,Tirana,Male,41.85,41.85,0.0
1193,2024-03-27,1,Yes,Cash,0.09,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Lejla Brkic,Sarajevo,Female,28.12,30.9,2.78
1194,2024-03-27,2,No,Online,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Manolis Kotsis,Athens,Male,53.26,53.26,0.0
1195,2024-03-27,3,Yes,Cash,0.01,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Gabor Farkas,Budapest,Male,54.05,54.6,0.55
1196,2024-03-27,3,No,Card,0.0,Facial Oil Vitamin Cocktail,Mossa,"Serums, Face Oils & Targeted Treatments",11.6,Kristina Basic,Zagreb,Female,34.8,34.8,0.0
1197,2024-03-27,3,No,Cash,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Daria Dumitru,Chisinau,Female,54.6,54.6,0.0
1198,2024-03-27,2,No,Online,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Nermin Music,Sarajevo,Male,43.8,43.8,0.0
1199,2024-03-27,1,No,Card,0.0,Rice Mask,I'm From,"Masks, Exfoliants & Facial Treatments",37.33,Maja Hrastnik,Ljubljana,Female,37.33,37.33,0.0
1200,2024-03-27,3,Yes,Online,0.02,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Nina Pavlovic,Zagreb,Female,90.82,92.67,1.85
1201,2024-03-27,1,No,Cash,0.0,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Erion Hoxha,Tirana,Male,49.9,49.9,0.0
1202,2024-03-27,2,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Sara Boskovic,Split,Female,105.7,105.7,0.0
1203,2024-03-28,2,No,Online,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Sara Boskovic,Split,Female,71.8,71.8,0.0
1204,2024-03-28,2,No,Card,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Emina Omerovic,Sarajevo,Female,43.64,43.64,0.0
1205,2024-03-28,2,No,Cash,0.0,Sandalwood Vetiver Gentle Hair Cleanser,Spa Ceylon,Hair Care,31.0,Peter Svec,Bratislava,Male,62.0,62.0,0.0
1206,2024-03-28,1,No,Cash,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Nikola Trajkov,Skopje,Male,18.2,18.2,0.0
1207,2024-03-28,2,Yes,Online,0.02,Beautifying Toner,Henua Organics,"Toners, Mists & Toning Products",49.9,Elena Stan,Bucharest,Female,97.8,99.8,2.0
1208,2024-03-28,2,No,Card,0.0,Vinoperfect Glycolic Peel Mask,Caudalie,"Masks, Exfoliants & Facial Treatments",27.45,Lamija Kovacevic,Sarajevo,Female,54.9,54.9,0.0
1209,2024-03-28,1,No,Online,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Bence Toth,Budapest,Male,18.2,18.2,0.0
1210,2024-03-28,2,No,Card,0.0,Rosemary Mint Scalp & Hair Strengthening Oil,Mielle,Hair Care,22.25,Natalia Cojocaru,Chisinau,Female,44.5,44.5,0.0
1211,2024-03-28,1,No,Cash,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Noah Frei,Zurich,Male,21.9,21.9,0.0
1212,2024-03-28,3,No,Card,0.0,Hydrating Cream Conditioner,INNERSENSE,Hair Care,43.95,Fabian Kuhn,Zurich,Male,131.85,131.85,0.0
1213,2024-03-28,1,No,Online,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Gabor Farkas,Budapest,Male,32.17,32.17,0.0
1214,2024-03-28,1,No,Online,0.0,Organic Lip Balm Natural,KaliFlower Organics,Eye & Lip Care / Specialized Areas,18.09,Arta Leka,Tirana,Female,18.09,18.09,0.0
1215,2024-03-28,2,No,Card,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Ivana Markoska,Skopje,Female,86.34,86.34,0.0
1216,2024-03-28,1,No,Online,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Mircea Ilie,Cluj-Napoca,Male,31.95,31.95,0.0
1217,2024-03-29,2,No,Card,0.0,Organic Rosemary Mint Hair Oil,Beauty Kitchen,Hair Care,24.32,Dario Alagic,Sarajevo,Male,48.64,48.64,0.0
1218,2024-03-29,2,No,Card,0.0,Hydrating Mist Toner,Trilogy,"Toners, Mists & Toning Products",15.97,Adam Varga,Bratislava,Male,31.94,31.94,0.0
1219,2024-03-29,2,No,Online,0.0,Pumpkin Powerhouse Resurfacing & Exfoliating Enzyme Mask,Bliss,"Masks, Exfoliants & Facial Treatments",42.77,Ana Maric,Zagreb,Female,85.54,85.54,0.0
1220,2024-03-29,1,No,Card,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Alina Georgescu,Bucharest,Female,52.85,52.85,0.0
1221,2024-03-29,1,No,Card,0.0,Shea Hand Cream,L'Occitane,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",14.4,Cristina Rusu,Chisinau,Female,14.4,14.4,0.0
1222,2024-03-29,3,Yes,Card,0.07,All Purpose Skin Cream,Egyptian Magic,Moisturizers & Creams,24.45,Mehmet Kaya,Istanbul,Male,68.22,73.35,5.13
1223,2024-03-29,2,No,Online,0.0,Cleansing Milk,Madara,Cleansers & Face Washes,30.9,Konstantina Alexiou,Athens,Female,61.8,61.8,0.0
1224,2024-03-29,2,No,Card,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Leonie Scholz,Munich,Female,61.78,61.78,0.0
1225,2024-03-29,1,No,Card,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Alessia Rinaldi,Milan,Female,32.17,32.17,0.0
1226,2024-03-29,2,No,Online,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Yannis Economou,Thessaloniki,Male,29.6,29.6,0.0
1227,2024-03-29,3,No,Online,0.0,Skin Food Glow Serum Drops,Weleda,"Serums, Face Oils & Targeted Treatments",20.7,Gabor Farkas,Budapest,Male,62.1,62.1,0.0
1228,2024-03-29,2,No,Card,0.0,Rosemary Mint Scalp & Hair Strengthening Oil,Mielle,Hair Care,22.25,Monica Petrescu,Bucharest,Female,44.5,44.5,0.0
1229,2024-03-29,2,No,Cash,0.0,Saccharomyces Ferment 30% Milky Toner,The Ordinary,"Toners, Mists & Toning Products",14.0,Milena Petkova,Skopje,Female,28.0,28.0,0.0
1230,2024-03-29,3,No,Cash,0.0,Rose Day Cream,Dr Hauschka,Moisturizers & Creams,34.89,Fabio Serra,Florence,Male,104.67,104.67,0.0
1231,2024-03-29,2,No,Card,0.0,PHAZE Clarifying Face Wash,Pai Skincare,Cleansers & Face Washes,30.99,Bogdan Pavel,Bucharest,Male,61.98,61.98,0.0
1232,2024-03-30,1,No,Cash,0.0,Red Bean Refreshing Pore Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",18.95,Nikola Trajkov,Skopje,Male,18.95,18.95,0.0
1233,2024-03-30,2,No,Card,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Giada Barone,Florence,Female,83.7,83.7,0.0
1234,2024-03-30,2,No,Card,0.0,Daily Moisturising Cream,Balmonds,Moisturizers & Creams,32.17,Beatrice Lang,Vienna,Female,64.34,64.34,0.0
1235,2024-03-30,1,No,Cash,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Weronika Lipinska,Krakow,Female,12.84,12.84,0.0
1236,2024-03-30,1,Yes,Card,0.05,Face Care Intensive Action Exfoliating Mask,Byothea,"Masks, Exfoliants & Facial Treatments",29.74,Lea Baumann,Zurich,Female,28.25,29.74,1.49
1237,2024-03-30,3,Yes,Cash,0.08,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Ana Maric,Zagreb,Female,88.18,95.85,7.67
1238,2024-03-30,1,No,Online,0.0,Hydrating Toning Mist,INIKA Organic,"Toners, Mists & Toning Products",43.17,Nikola Trajkov,Skopje,Male,43.17,43.17,0.0
1239,2024-03-30,2,No,Cash,0.0,Squalane Cleanser,The Ordinary,Cleansers & Face Washes,23.45,Marco Galli,Milan,Male,46.9,46.9,0.0
1240,2024-03-30,2,No,Online,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Ajla Hadziahmetovic,Sarajevo,Female,105.7,105.7,0.0
1241,2024-03-30,1,No,Card,0.0,Organic Lip Balm,Dr Bronner's,Eye & Lip Care / Specialized Areas,12.0,Weronika Lipinska,Krakow,Female,12.0,12.0,0.0
1242,2024-03-30,1,Yes,Online,0.07,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Marco Galli,Milan,Male,38.92,41.85,2.93
1243,2024-03-30,3,No,Card,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Georgi Dimitrov,Sofia,Male,65.7,65.7,0.0
1244,2024-03-30,2,No,Card,0.0,Wonder Black Rice Bakuchiol Eye Cream,Haruharu,Eye & Lip Care / Specialized Areas,18.2,Marco Galli,Milan,Male,36.4,36.4,0.0
1245,2024-03-30,1,No,Online,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Stefan Pavlov,Novi Sad,Male,26.63,26.63,0.0
1246,2024-03-30,3,No,Card,0.0,Ground Rice & Honey Glow Mask,Beauty of Joseon,"Masks, Exfoliants & Facial Treatments",26.63,Fabio Serra,Florence,Male,79.89,79.89,0.0
1247,2024-03-30,3,Yes,Online,0.09,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Elisa Neumann,Munich,Female,63.61,69.9,6.29
1248,2024-03-30,3,No,Card,0.0,Timeless Renewal Hand Cream,Evolve Organic Beauty,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",26.44,Elena Ivanova,Sofia,Female,79.32,79.32,0.0
1249,2024-03-30,3,No,Card,0.0,Rose Day Cream,Dr Hauschka,Moisturizers & Creams,34.89,Ana Maric,Zagreb,Female,104.67,104.67,0.0
1250,2024-03-31,2,No,Card,0.0,Vinoperfect Glycolic Peel Mask,Caudalie,"Masks, Exfoliants & Facial Treatments",27.45,Eliska Prochazkova,Prague,Female,54.9,54.9,0.0
1251,2024-03-31,1,No,Card,0.0,Rosemary Mint Scalp & Hair Strengthening Oil,Mielle,Hair Care,22.25,Lejla Brkic,Sarajevo,Female,22.25,22.25,0.0
1252,2024-03-31,2,No,Card,0.0,Oblepikha C‑Berrica Face Peeling Mask,Natura Siberica,"Masks, Exfoliants & Facial Treatments",12.35,Ozan Turan,Istanbul,Male,24.7,24.7,0.0
1253,2024-03-31,1,Yes,Card,0.06,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Alina Roth,Vienna,Female,39.34,41.85,2.51
1254,2024-03-31,3,Yes,Online,0.08,Set The Tone Mist Toner,The Organic Skin Co,"Toners, Mists & Toning Products",27.97,Mircea Ilie,Cluj-Napoca,Male,77.2,83.91,6.71
1255,2024-03-31,2,Yes,Card,0.09,Rose Day Cream,Dr Hauschka,Moisturizers & Creams,34.89,Amina Hadzic,Sarajevo,Female,63.5,69.78,6.28
1256,2024-03-31,3,No,Online,0.0,Facial Oil Vitamin Cocktail,Mossa,"Serums, Face Oils & Targeted Treatments",11.6,Boris Angelov,Sofia,Male,34.8,34.8,0.0
1257,2024-03-31,2,No,Online,0.0,Collagen Hand & Foot Cream,Mizon,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",6.77,Alexandru Ionescu,Bucharest,Male,13.54,13.54,0.0
1258,2024-03-31,3,No,Cash,0.0,Skincare Glow Up Nail & Cuticle Oil,OPI Nature Strong,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",31.95,Marta Duda,Krakow,Female,95.85,95.85,0.0
1259,2024-03-31,1,No,Online,0.0,Sandalwood Vetiver Gentle Hair Cleanser,Spa Ceylon,Hair Care,31.0,Martina Gallo,Florence,Female,31.0,31.0,0.0
1260,2024-03-31,1,No,Card,0.0,Brightening AHA Peel Mask,MADARA,"Masks, Exfoliants & Facial Treatments",21.9,Aleksa Radanovic,Novi Sad,Male,21.9,21.9,0.0
1261,2024-03-31,1,No,Online,0.0,Salicylic Acid 2% Masque,The Ordinary,"Masks, Exfoliants & Facial Treatments",23.3,Andrea Vitale,Milan,Male,23.3,23.3,0.0
1262,2024-04-01,2,No,Card,0.0,Sea Ceramide Toning Mist,Fitglow Beauty,"Toners, Mists & Toning Products",26.95,Elena Stan,Bucharest,Female,53.9,53.9,0.0
1263,2024-04-01,1,No,Card,0.0,Recovering Serum,MG Skincare,"Serums, Face Oils & Targeted Treatments",41.85,Petar Loncar,Split,Male,41.85,41.85,0.0
1264,2024-04-01,1,No,Online,0.0,The Growth & Care Kit Full Hair Care Routine,Nylah's Naturals,Hair Care,218.69,Weronika Lipinska,Krakow,Female,218.69,218.69,0.0
1265,2024-04-01,1,No,Cash,0.0,Flowers Facial Oil Deep Rich,Whamisa Organic,"Serums, Face Oils & Targeted Treatments",52.85,Luka Drago,Split,Male,52.85,52.85,0.0
1266,2024-04-01,1,No,Cash,0.0,Timeless Renewal Hand Cream,Evolve Organic Beauty,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",26.44,Lazar Milosevic,Belgrade,Male,26.44,26.44,0.0
1267,2024-04-01,3,No,Online,0.0,Sea Ceramide Toning Mist,Fitglow Beauty,"Toners, Mists & Toning Products",26.95,Eliska Prochazkova,Prague,Female,80.85,80.85,0.0
1268,2024-04-01,3,No,Cash,0.0,Skincare Glow Up Nail & Cuticle Oil,OPI Nature Strong,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",31.95,Angela Nikolovska,Skopje,Female,95.85,95.85,0.0
1269,2024-04-01,1,No,Card,0.0,Milk Skin Rice Toner,TIRTIR,"Toners, Mists & Toning Products",22.5,Andrea Jakab,Budapest,Female,22.5,22.5,0.0
1270,2024-04-02,1,No,Card,0.0,Watermelon Glow PHA+BHA Pore-Tight Toner,Glow Recipe,"Toners, Mists & Toning Products",31.95,Klodian Meta,Tirana,Male,31.95,31.95,0.0
1271,2024-04-02,3,No,Online,0.0,Organic Rosemary & Eucalyptus Hand & Body Cream,Beauty Kitchen,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",21.82,Marija Jovanova,Skopje,Female,65.46,65.46,0.0
1272,2024-04-02,3,No,Card,0.0,Turmeric Brightening Exfoliating Mask,Kora Organics,"Masks, Exfoliants & Facial Treatments",34.95,Dario Kralj,Zagreb,Male,104.85,104.85,0.0
1273,2024-04-02,3,No,Card,0.0,Organic Flowers Water Cream,Whamisa,Moisturizers & Creams,30.89,Zoltan Varga,Budapest,Male,92.67,92.67,0.0
1274,2024-04-02,2,No,Card,0.0,Foot Balm,Weleda,"Body Care, Hands & Feet – Natural Skincare for the Whole Body",12.84,Cemal Kaplan,Istanbul,Male,25.68,25.68,0.0
1275,2024-04-02,1,No,Cash,0.0,Pure Rosehip Oil,Alteya  Organics,"Serums, Face Oils & Targeted Treatments",14.8,Radoslav Marinov,Sofia,Male,14.8,14.8,0.0
1276,2024-04-02,3,No,Card,0.0,The Growth & Care Kit Full Hair Care Routine,Nylah's Naturals,Hair Care,218.69,Mircea Ilie,Cluj-Napoca,Male,656.07,656.07,0.0
1277,2024-04-02,1,No,Online,0.0,Bio Organic Buckwheat Eye Care,Nuxe,Eye & Lip Care / Specialized Areas,35.9,Ivana Markoska,Skopje,Female,35.9,35.9,0.0
1278,2024-04-02,1,No,Cash,0.0,Organic Lip Balm Natural,KaliFlower Organics,Eye & Lip Care / Specialized Areas,18.09,Elli Georgas,Athens,Female,18.09,18.09,0.0
